ID,RA,DEC,Field,FWHM,ISOarea,KRON_RADIUS,MU_MAX,nDet_PStotal,PhotoFlagDet,CLASS_STAR,u_PStotal,J0378_PStotal,J0395_PStotal,J0410_PStotal,J0430_PStotal,g_PStotal,J0515_PStotal,r_PStotal,J0660_PStotal,i_PStotal,J0861_PStotal,z_PStotal,e_u_PStotal,e_J0378_PStotal,e_J0395_PStotal,e_J0410_PStotal,e_J0430_PStotal,e_g_PStotal,e_J0515_PStotal,e_r_PStotal,e_J0660_PStotal,e_i_PStotal,e_J0861_PStotal,e_z_PStotal,feh_predict
b'iDR3.STRIPE82-0030.011578',20.06844242242694,0.2438224861818196,b'STRIPE82-0030',2.1727529,21,4.557127,16.9385,12.0,0,0.9546608,20.433178,20.35847,20.752728,20.450325,20.421913,20.390614,20.46987,19.95105,19.650679,19.951954,19.663153,19.901068,0.07212882,0.109809645,0.24619646,0.15208608,0.13422976,0.044154674,0.11846728,0.031961434,0.031738244,0.04481098,0.08235216,0.08159615,0.5856422
b'iDR3.STRIPE82-0105.074674',312.8977506719351,0.0365678341571203,b'STRIPE82-0105',3.742714,30,1.82,16.589582,11.0,0,0.9056938,22.91609,21.976337,19.208452,20.030565,99.0,20.190884,22.40376,19.839363,19.245369,19.597849,19.9002,18.28581,0.9145021,0.5925119,0.08572364,0.14249521,21.446665,0.05106971,1.0518744,0.04094845,0.0337273,0.046198986,0.20182253,0.026672786,-0.11268026
b'iDR3.STRIPE82-0063.001504',44.377983246414544,-1.3478759056631353,b'STRIPE82-0063',3.345308,34,4.614842,17.056396,9.0,0,0.62743,23.598606,99.0,99.0,99.0,21.234886,20.833935,21.045376,19.844679,19.102516,19.253216,18.99235,19.035885,1.6846427,21.63278,20.996792,21.255186,0.41228813,0.084258966,0.30838874,0.042673893,0.027989192,0.033075463,0.066787235,0.049595896,0.8718205
b'iDR3.STRIPE82-0151.013776',346.1839995707146,-1.047637756170335,b'STRIPE82-0151',2.1457386,15,4.163217,16.75784,12.0,0,0.9501899,20.186165,20.07165,20.357826,20.38396,20.064283,20.1483,20.047838,19.923676,19.510292,19.833181,20.108353,20.180006,0.08081474,0.12558469,0.23126717,0.18440403,0.13409188,0.047581527,0.11325028,0.04493907,0.036845326,0.05331877,0.1789151,0.13877137,0.5622676
b'iDR3.STRIPE82-0023.017707',15.901621012754958,-0.9191165595206996,b'STRIPE82-0023',2.7395234,20,3.2686436,16.896124,12.0,0,0.9932808,21.450193,21.14003,21.208572,19.656929,20.099878,20.06087,20.280025,19.899681,19.4291,19.67743,19.627735,19.390621,0.25255278,0.3199081,0.5488948,0.115679406,0.15613458,0.04627245,0.16379248,0.045166817,0.03971208,0.048453424,0.11909787,0.069881156,0.6256782
b'iDR3.STRIPE82-0023.005307',16.05775922175709,-1.264431931617225,b'STRIPE82-0023',2.1475098,16,3.8417094,16.712893,12.0,0,0.9550167,19.883673,19.959198,20.12632,20.129894,20.057083,20.129513,19.905895,19.796843,19.430767,19.764122,19.651217,19.671953,0.06381715,0.11080267,0.20297799,0.17597744,0.15230341,0.04944824,0.11986433,0.04084636,0.03911979,0.052354593,0.12267914,0.09050458,0.5456929
b'iDR3.STRIPE82-0080.021849',54.58960430404596,0.5184971700047292,b'STRIPE82-0080',2.4843256,14,2.2937214,17.049358,12.0,0,0.9742223,20.657133,19.992826,19.979622,20.037903,19.763412,20.28595,19.968725,19.926971,19.359661,19.68348,19.611214,19.908424,0.13486004,0.10964525,0.15542431,0.14268497,0.10799281,0.05541633,0.109726176,0.06144294,0.032066494,0.05515003,0.098592564,0.13542117,0.5491668
b'iDR3.STRIPE82-0162.035206',352.5449658229319,1.2088649297886491,b'STRIPE82-0162',2.397592,14,4.6450596,16.644379,10.0,0,0.9386328,26.44894,99.0,99.0,22.80872,21.386223,21.65003,20.71402,19.96235,18.984411,19.21415,18.93918,18.871544,36.99668,21.467001,21.039818,2.0635502,0.5172271,0.2815299,0.2481125,0.056324303,0.027385747,0.042088483,0.05616061,0.042959537,1.2921796
b'iDR3.STRIPE82-0035.017704',23.95909018322206,-0.8399423602018016,b'STRIPE82-0035',3.7599251,18,5.7955956,17.88487,12.0,0,0.6134304,20.65253,20.425323,20.845871,20.815575,20.632301,20.497229,20.15398,19.985535,19.396671,20.254452,19.167168,19.73861,0.14890434,0.19335632,0.51505744,0.32778198,0.25260445,0.076993234,0.13185225,0.054080144,0.035457775,0.089447215,0.069003515,0.09957985,0.60997576
b'iDR3.STRIPE82-0028.012953',18.92575064401607,0.3834537397700357,b'STRIPE82-0028',2.0368052,15,3.080382,16.798996,12.0,0,0.8745412,19.770998,19.486948,19.85799,20.191288,19.94986,20.207516,20.162651,19.886747,19.454071,19.838093,19.639954,19.91257,0.07301921,0.08260506,0.1799129,0.19484097,0.14169781,0.065924555,0.1506151,0.05168452,0.041311897,0.06612154,0.13315426,0.13403732,0.52622706
b'iDR3.STRIPE82-0001.001877',359.5218549462989,-1.3649719892078715,b'STRIPE82-0001',2.7905552,17,4.8870454,16.467447,12.0,0,0.8570888,21.351126,20.866419,20.921608,20.829044,21.818121,20.397083,20.18759,19.785065,19.377491,19.674194,19.735567,19.550655,0.15962993,0.14934224,0.23541224,0.19848077,0.46561098,0.07501046,0.15910092,0.043011133,0.032846786,0.052071474,0.108098626,0.08324855,0.57826835
b'iDR3.STRIPE82-0107.004155',314.3521730467385,-1.299392357733138,b'STRIPE82-0107',2.2913053,18,3.1869864,16.738043,12.0,0,0.9049076,20.913282,21.452303,20.623367,20.567589,19.659142,20.306463,20.262604,19.982853,19.516863,19.715853,19.493397,19.409607,0.1680552,0.423849,0.3772975,0.25214753,0.10973246,0.057995893,0.1628323,0.05363,0.042348325,0.060433365,0.110503435,0.08890691,0.6615905
b'iDR3.STRIPE82-0049.010030',34.07162177605453,-1.17963313592842,b'STRIPE82-0049',2.1408257,20,3.7983186,15.826008,12.0,0,0.96312326,23.674313,22.793367,21.862103,21.24813,21.211018,20.215464,19.67455,19.837696,19.315672,19.670614,19.720238,19.703842,1.2195917,0.84162354,0.56207585,0.2942843,0.2760404,0.04379255,0.063746,0.035152733,0.028820857,0.040120028,0.10417679,0.07804034,0.72126997
b'iDR3.STRIPE82-0042.016294',28.38271202195532,0.3813754396509161,b'STRIPE82-0042',1.7118896,11,4.6385283,16.039265,12.0,0,0.9732173,19.974426,19.94595,20.17313,20.140781,20.091972,20.076855,20.004774,19.826027,19.374077,19.760181,19.749264,19.721754,0.07204945,0.09681199,0.18800631,0.13842362,0.12268754,0.050975762,0.10083826,0.04039676,0.029236993,0.045383736,0.09840756,0.07719821,0.5469388
b'iDR3.STRIPE82-0061.046539',43.21668023139433,-0.3698979850578264,b'STRIPE82-0061',1.8044534,15,4.3318434,15.44321,12.0,0,0.9729842,20.029993,20.068592,19.934612,20.109621,20.088715,20.04347,19.908909,19.850689,19.466106,19.90979,19.722597,19.7557,0.055106845,0.08231054,0.11011845,0.10885591,0.100715265,0.03543637,0.07207208,0.0322043,0.02836724,0.04664148,0.096883215,0.076237366,0.57440346
b'iDR3.STRIPE82-0090.144192',301.33451492296723,1.2628904413309885,b'STRIPE82-0090',2.6169577,15,2.2056322,17.227016,10.0,0,0.82720774,99.0,99.0,20.966995,20.7594,21.023567,20.141508,18.996656,19.968807,19.134264,19.927755,19.95795,20.046257,21.99527,21.642736,0.4137252,0.27675757,0.31806934,0.052742615,0.05429448,0.052519403,0.029045776,0.07156668,0.15098919,0.15008467,1.0049219
b'iDR3.SPLUS-n15s32.016315 ',194.12518644631,-19.223480048425277,b'SPLUS-n15s32 ',4.817919,34,6.246382,16.89227,12.0,0,0.6232624,22.903706,21.697805,22.170082,22.907734,21.020157,21.359066,21.13545,19.920172,19.348677,19.603367,19.074955,19.120684,1.0420407,0.5346858,1.3614254,2.3094976,0.39058512,0.16128466,0.32772553,0.050146814,0.038333472,0.05065965,0.06866641,0.06140551,0.6318133
b'iDR3.SPLUS-n14s33.033280 ',195.3888902373208,-17.402163487986787,b'SPLUS-n14s33 ',3.767671,18,3.4204102,17.240702,12.0,0,0.63663083,20.910349,20.986286,21.409288,20.690964,20.729576,20.63179,20.25732,19.890852,19.510323,20.562155,19.432943,20.09001,0.21809395,0.36750507,0.9006005,0.39516115,0.389317,0.09951969,0.1847,0.053399835,0.045024287,0.124970645,0.096191764,0.15004377,0.66109025
b'iDR3.SPLUS-n13s33.010423 ',195.9165750061744,-16.685679905678928,b'SPLUS-n13s33 ',3.2278163,21,4.1383247,16.586246,12.0,0,0.8254651,20.13595,20.15843,20.157051,20.292141,20.088974,20.28117,20.31342,19.784931,19.411892,19.828651,19.832005,19.871773,0.07531126,0.12544973,0.2178233,0.20667788,0.16729285,0.06621326,0.1588823,0.04254666,0.037401903,0.056971494,0.12615353,0.10513281,0.5689646
b'iDR3.SPLUS-n15s33.014194 ',196.274654891084,-19.292439983361422,b'SPLUS-n15s33 ',1.9594419,20,3.9497983,16.07321,12.0,0,0.9435379,19.996088,20.007591,20.20767,20.102623,20.14139,20.143637,20.17609,19.784697,19.340794,19.682106,19.64948,19.757944,0.07487204,0.103352055,0.2053087,0.17329694,0.16399764,0.053727258,0.12679128,0.037587684,0.032007035,0.04564001,0.09422049,0.08716122,0.5393647
b'iDR3.SPLUS-s26s27.029956 ',41.940334723845005,-33.368180784711804,b'SPLUS-s26s27 ',3.3862143,29,3.906452,16.526829,12.0,0,0.94267416,20.43899,20.363945,20.479645,19.846802,19.050095,19.779493,19.959455,19.834686,19.450033,19.739237,19.612352,19.469875,0.10644589,0.15438376,0.2865682,0.14706196,0.07196723,0.04426559,0.10708077,0.041642427,0.034905992,0.055865183,0.11220937,0.08251486,0.59120405
b'iDR3.SPLUS-s25s09.038820 ',12.202876023669862,-31.778915276593978,b'SPLUS-s25s09 ',4.9643297,45,5.9109488,16.870073,12.0,0,0.5047895,22.32079,21.232124,21.346996,22.058548,21.23027,20.818783,20.299297,19.915226,19.409113,19.422184,19.140926,18.99868,0.43477273,0.29992777,0.5799357,0.90745854,0.4990129,0.09734922,0.16522367,0.043219015,0.03342527,0.039557554,0.06534334,0.052840777,0.5819181
b'iDR3.SPLUS-s22s19.006077 ',28.24067423260991,-28.810501310105817,b'SPLUS-s22s19 ',2.8017137,24,4.153888,16.47062,12.0,0,0.93655235,20.56451,19.967747,20.528172,20.09169,20.056416,20.059254,20.079853,19.815855,19.022379,19.695908,18.878365,19.23322,0.114144914,0.114883095,0.2931188,0.21474735,0.18491559,0.062256586,0.1426005,0.045215517,0.029209072,0.051531155,0.057378758,0.061856534,0.5381724
b'iDR3.SPLUS-s24s57.021041 ',328.3141263704852,-31.18461093308068,b'SPLUS-s24s57 ',2.9002216,24,4.9416246,16.317717,12.0,0,0.8846941,20.853407,20.612404,20.59023,20.655205,19.584959,20.135124,20.041613,19.843517,19.424236,19.802784,19.6038,19.499723,0.12998873,0.16901262,0.34121782,0.26207063,0.10064665,0.049944513,0.10835918,0.041979335,0.03377654,0.057319462,0.09317864,0.079013795,0.60715014
b'iDR3.SPLUS-s24s57.030527 ',329.0119887000594,-30.993497601309183,b'SPLUS-s24s57 ',3.0127287,22,4.1602416,16.426245,10.0,0,0.8830341,99.0,99.0,20.922634,22.492233,22.562897,21.276787,21.08998,19.969349,19.358719,19.53541,19.415556,19.412535,22.337395,21.795084,0.4692029,1.3792768,1.3761256,0.12922186,0.26884544,0.046675723,0.032330737,0.045810077,0.07926546,0.07319228,1.0028996
b'iDR3.SPLUS-s24s69.004024 ',348.1460400150509,-31.521224173728427,b'SPLUS-s24s69 ',2.789251,24,3.9261744,16.443445,12.0,0,0.9354399,19.869194,19.967388,20.23211,21.023571,20.31638,20.542316,20.313065,19.94859,19.382656,19.987305,19.683529,19.826887,0.051051673,0.0856457,0.18023792,0.3286641,0.18033478,0.06965196,0.13190384,0.041622378,0.032220464,0.05849192,0.10208731,0.092751615,0.568723
b'iDR3.SPLUS-s24s69.007166 ',347.8963319528839,-31.445592377850765,b'SPLUS-s24s69 ',2.5557644,21,4.5354095,16.275152,12.0,0,0.9886296,20.20836,19.997559,20.306759,20.1599,20.129555,20.083668,20.069233,19.781445,19.437,19.739243,19.700344,19.833248,0.06607108,0.08817801,0.19307794,0.15500422,0.15241645,0.048055973,0.106735684,0.036712836,0.033692837,0.047327276,0.10319766,0.09291753,0.5433608
b'iDR3.SPLUS-s22s32.050171 ',332.5240068270393,-27.91075708397664,b'SPLUS-s22s32 ',2.9858942,25,4.8121767,16.59661,12.0,0,0.8959197,20.798483,20.406918,20.28819,20.624054,20.65477,20.39912,20.527134,19.995274,18.982445,20.219517,19.373802,19.68377,0.11558174,0.13808027,0.24268733,0.26881164,0.25730065,0.06480193,0.17425054,0.043489873,0.022409827,0.061284453,0.061374813,0.06885169,0.62533015
b'iDR3.SPLUS-s22s32.025553 ',333.2185453116102,-28.435676734957944,b'SPLUS-s22s32 ',3.0277824,10,4.102547,16.9226,12.0,0,0.6949774,22.019955,25.558151,20.67542,21.954742,20.906677,26.563957,20.061443,19.993034,19.001492,20.592567,18.156025,21.838573,0.31040332,13.223487,0.31959227,0.86634374,0.31664288,16.09874,0.11655475,0.042167693,0.022149714,0.082433954,0.023588626,0.46488062,0.8881755
b'iDR3.SPLUS-s24s71.034121 ',350.3167658897393,-30.71853717986991,b'SPLUS-s24s71 ',3.2314346,21,5.528338,16.581734,11.0,0,0.8132123,99.0,22.266632,21.377483,21.943535,20.991585,20.829351,20.736382,19.872396,19.377583,19.74522,19.768745,19.623863,22.46049,0.7128609,0.5646645,0.84119225,0.3751292,0.10406863,0.20156303,0.0513094,0.035055574,0.054659184,0.12672947,0.0926277,-11.169654
b'iDR3.SPLUS-s24s10.001463 ',14.968426195533224,-31.577526857149092,b'SPLUS-s24s10 ',3.995459,18,2.3318155,16.463036,11.0,0,0.8571822,22.505917,22.369839,99.0,20.534513,20.769993,25.13055,19.945944,19.944798,19.35806,19.874546,18.84542,20.134903,0.47430006,0.6884698,21.303938,0.21651138,0.25429752,3.942748,0.09384132,0.041109424,0.02881525,0.058328297,0.05625545,0.14135207,-1.2458938
b'iDR3.SPLUS-s24s10.042935 ',13.683104869130515,-30.51502373758133,b'SPLUS-s24s10 ',2.2183433,19,4.6831746,16.144632,12.0,0,0.93488073,20.526192,20.797115,20.161465,19.714252,19.540342,20.033539,20.289286,19.974266,19.60848,19.98296,19.605392,19.711845,0.08973824,0.17907326,0.17570889,0.10745536,0.08995627,0.044165086,0.12140797,0.042606574,0.035075933,0.06436222,0.108280085,0.09618112,0.6470625
b'iDR3.SPLUS-s26s13.014089 ',19.78730492732813,-33.93702147366575,b'SPLUS-s26s13 ',4.1014714,39,5.3509126,16.73191,12.0,0,0.86028934,21.846466,21.513683,22.230505,22.002872,22.13747,21.085705,20.972181,19.87918,19.326185,19.493507,18.641495,18.972345,0.23902722,0.30572367,0.99418044,0.73969674,0.81143254,0.10938554,0.22732002,0.04228842,0.03562214,0.041520968,0.046565086,0.04764525,0.57991034
b'iDR3.SPLUS-s26s18.029073 ',26.777027711594208,-33.47998254557346,b'SPLUS-s26s18 ',2.7502117,16,3.8371742,16.394089,12.0,0,0.95474267,20.611664,20.42849,20.223257,20.623531,20.630913,20.347935,19.916382,19.975481,19.343258,20.159462,19.291508,19.717518,0.12303248,0.13349336,0.19256914,0.24096203,0.22209252,0.0576305,0.0942936,0.040066667,0.030891243,0.069866195,0.07738091,0.09070549,0.61262137
b'iDR3.SPLUS-s24s13.014163 ',18.521860772867413,-31.150780875277498,b'SPLUS-s24s13 ',3.9772913,26,5.2954974,17.070925,12.0,0,0.62696856,20.448175,20.678041,20.470201,20.518627,20.187172,20.32032,20.556046,19.93689,19.625214,20.086021,19.99758,20.364708,0.081974186,0.15516809,0.22586991,0.20000032,0.15763684,0.05915671,0.1584076,0.042771157,0.038873415,0.07318164,0.1570591,0.18061687,0.62822723
b'iDR3.SPLUS-s19s33.041644 ',331.3580705851508,-23.83256174084068,b'SPLUS-s19s33 ',4.243279,43,4.9529786,16.497042,12.0,0,0.6779831,22.10297,21.17701,22.182686,21.05026,21.415956,20.765087,20.571674,19.79245,19.172176,19.351578,18.810696,19.046207,0.3365098,0.2856792,1.2465625,0.40268716,0.55085117,0.09999079,0.19261098,0.043455914,0.029730363,0.04092141,0.04975653,0.056569822,0.5512052
b'iDR3.SPLUS-s24s23.038255 ',35.3022376237971,-30.43306611004649,b'SPLUS-s24s23 ',4.2609754,27,4.3045197,16.597542,12.0,0,0.7867853,20.52211,20.936623,20.619362,20.056099,20.30801,20.167746,20.124458,19.828823,19.322765,19.757647,19.190887,19.373089,0.14686394,0.32215634,0.38107044,0.2285926,0.28759265,0.10590078,0.18734746,0.059386108,0.03814972,0.057427358,0.06932429,0.06682182,0.60989577
b'iDR3.SPLUS-s24s70.031563 ',348.5171482086258,-30.803810376444478,b'SPLUS-s24s70 ',2.1773758,19,4.616762,16.32129,12.0,0,0.99579203,20.786215,20.75034,20.393936,20.506838,20.659683,20.510557,20.564068,19.97387,19.604292,19.932367,19.846584,19.732506,0.10583882,0.1722015,0.22048077,0.20611605,0.23827213,0.06426655,0.15854104,0.042698722,0.03591835,0.053712137,0.115711115,0.082465455,0.6233759
b'iDR3.SPLUS-s24s70.037609 ',348.8308033561476,-30.64921915522369,b'SPLUS-s24s70 ',2.2554574,19,4.2482405,16.244629,12.0,0,0.9965405,20.160553,20.074497,20.060188,20.039148,20.102238,20.140562,20.178541,19.937117,19.518213,19.784441,19.677017,19.88464,0.065982446,0.10142803,0.17055674,0.14041452,0.1497606,0.048467282,0.115948364,0.04200252,0.034085248,0.047739305,0.10032665,0.09488304,0.5611388
b'iDR3.SPLUS-s25s12.010106 ',17.638499034771133,-32.6416963008513,b'SPLUS-s25s12 ',2.3083563,17,4.002327,16.208683,12.0,0,0.91377676,21.339964,20.888706,20.771488,20.442831,20.18281,20.262558,19.89396,19.888426,18.741074,19.843197,20.11926,19.788307,0.16181329,0.18342884,0.28345343,0.18952203,0.14929816,0.051487416,0.091399424,0.041553758,0.020834269,0.060581904,0.1869829,0.11632399,0.6276354
b'iDR3.SPLUS-s26s21.021115 ',32.07573970883118,-33.67990610720321,b'SPLUS-s26s21 ',2.2518008,18,2.9547393,16.1545,12.0,0,0.9757394,21.342247,20.542688,20.552567,20.440456,20.103151,20.124557,20.008774,19.878025,19.555744,19.884842,19.660383,19.769478,0.16803305,0.14873475,0.2592116,0.20124882,0.15094857,0.048119422,0.10028622,0.040577546,0.03626783,0.054809917,0.10756129,0.09483203,0.6038444
b'iDR3.SPLUS-s27s07.029319 ',10.023309699116428,-34.67936528568016,b'SPLUS-s27s07 ',2.298279,15,5.3962283,16.3997,12.0,0,0.9573918,21.028505,20.655321,20.858576,21.339844,20.183193,20.397663,20.44178,19.935225,19.513607,19.831394,19.882343,19.806726,0.1533759,0.17068525,0.46112376,0.5662191,0.20540327,0.07898582,0.20919517,0.05865946,0.048445586,0.07370545,0.14638332,0.13868685,0.60474694
b'iDR3.SPLUS-s27s10.020322 ',14.586639577418032,-35.126961879917864,b'SPLUS-s27s10 ',2.6809556,21,4.439149,16.404083,12.0,0,0.9533414,21.521873,21.180185,20.700687,20.934252,19.610603,20.128727,20.32004,19.996153,19.53085,19.904892,19.712185,19.697243,0.2058696,0.25613168,0.28048488,0.2940042,0.09435711,0.048349902,0.13394909,0.043047406,0.03379702,0.055849954,0.112804085,0.086420484,0.66617036
b'iDR3.SPLUS-s27s10.031321 ',15.137494012633804,-34.807509914044864,b'SPLUS-s27s10 ',2.5119061,20,3.3473136,16.356419,12.0,0,0.9508399,19.848236,19.791067,20.088562,20.33497,20.13586,20.235085,20.059639,19.977564,19.55995,19.853897,19.731329,19.980646,0.054574806,0.08373098,0.17108224,0.17838174,0.14610372,0.05311704,0.10961338,0.04254134,0.034621343,0.053605974,0.11472311,0.111237556,0.5447298
b'iDR3.SPLUS-s23s46.015882 ',354.123458862063,-29.80869579137561,b'SPLUS-s23s46 ',2.8995986,23,4.181947,16.145866,10.0,0,0.9192402,99.0,99.0,23.19711,21.61621,22.356018,21.393587,21.10776,19.990076,19.043299,19.021202,18.779896,18.742538,22.267464,21.730705,3.172546,0.6487895,1.2117809,0.1650039,0.318042,0.053174503,0.027894488,0.03436786,0.06315106,0.051085025,0.9380892
b'iDR3.SPLUS-s24s67.006161 ',344.7838160610223,-31.454652481082007,b'SPLUS-s24s67 ',2.3868873,17,4.682452,16.539871,12.0,0,0.92184514,20.23195,20.42776,20.218302,20.683582,20.187271,20.531954,20.338009,19.925714,19.467066,19.974422,19.753712,20.081059,0.07787395,0.1492489,0.22475725,0.2750635,0.17024465,0.07271787,0.14768922,0.045324396,0.03554953,0.06415186,0.110071994,0.123970985,0.59995085
b'iDR3.SPLUS-s26s16.002184 ',25.01981855948752,-34.197955346923365,b'SPLUS-s26s16 ',3.8291388,30,5.700407,16.558092,12.0,0,0.7868248,24.301014,24.833542,25.787743,21.565384,21.796772,21.442871,22.10467,19.97559,17.950634,19.405987,19.133545,18.972887,2.2683554,6.2754154,26.791916,0.5161827,0.6336971,0.15526174,0.6550403,0.04467374,0.012986809,0.041456096,0.07489444,0.05239487,0.770492
b'iDR3.SPLUS-s23s06.028769 ',7.969005194202078,-29.592587811984853,b'SPLUS-s23s06 ',2.1137722,21,3.3325624,15.944248,12.0,0,0.9718785,20.832012,20.755035,20.555508,20.494265,20.428131,20.27602,20.2213,19.825203,19.182966,19.79498,19.046192,19.458866,0.10560532,0.18855157,0.38399115,0.29884169,0.24067889,0.055390798,0.12380381,0.03747721,0.026767319,0.0467138,0.054980975,0.06420449,0.5996484
b'iDR3.SPLUS-s25s17.027272 ',24.965717117759,-32.139321946341376,b'SPLUS-s25s17 ',3.0239756,28,3.9542432,16.543438,12.0,0,0.9395809,20.848515,20.97734,21.192196,20.775589,20.507025,20.471523,19.998749,19.87335,19.381863,19.841541,19.148058,19.335625,0.23757249,0.31379208,0.5987212,0.35005644,0.27495417,0.0844908,0.13118301,0.046138242,0.033673707,0.052181225,0.056628197,0.055197597,0.6089914
b'iDR3.SPLUS-s25s51.043106 ',318.3527986898936,-32.09995741688721,b'SPLUS-s25s51 ',3.3929036,32,3.8388603,16.492435,11.0,0,0.5289994,22.407131,99.0,22.186779,21.865856,21.640942,21.181084,21.33118,19.977745,19.301804,19.55972,19.082325,19.187963,0.4438752,22.026024,0.88969326,0.5807467,0.45900267,0.10817885,0.28972957,0.041392148,0.029651204,0.039343815,0.059273884,0.051878836,2.168749
b'iDR3.SPLUS-s20s24.008132 ',318.8197267255041,-26.15717728947362,b'SPLUS-s20s24 ',1.706136,14,3.9813235,15.595773,12.0,0,0.9943509,22.286026,21.91382,21.219578,20.693888,21.235538,20.471699,20.288322,19.884909,19.438232,19.613825,19.59193,19.430325,0.34657004,0.4190487,0.38567176,0.22391105,0.3554585,0.06146715,0.121098064,0.037770554,0.036178906,0.04250492,0.09347508,0.06541083,0.6595485
b'iDR3.SPLUS-s26s51.018582 ',321.8205608316052,-33.8371802054873,b'SPLUS-s26s51 ',2.741416,18,2.5447042,16.531443,12.0,0,0.913788,22.440454,21.59668,21.64833,21.073128,20.936241,20.584345,20.058968,19.997168,19.478642,19.874641,19.990446,19.91486,0.4686097,0.41046134,0.73052514,0.42443755,0.28980863,0.0773405,0.111967765,0.04768885,0.039198082,0.054003265,0.12789676,0.10124042,0.65940297
b'iDR3.SPLUS-s27s47.000193 ',316.1830554298178,-35.57813083890855,b'SPLUS-s27s47 ',1.8926675,14,3.3511322,15.7157755,11.0,0,0.8862454,21.773487,99.0,22.501146,20.547369,20.794228,20.224623,20.841557,19.964563,19.404089,19.795816,19.203485,19.345549,0.30311552,21.900679,1.5834477,0.2132246,0.24967472,0.054394014,0.20441456,0.050993618,0.04474561,0.065700695,0.08650686,0.086382054,2.1768806
b'iDR3.SPLUS-s17s23.004792 ',316.9553018981389,-22.20132682957185,b'SPLUS-s17s23 ',2.1413984,19,4.613056,16.241337,12.0,0,0.9542538,21.307907,20.51936,20.786732,21.106207,19.96862,20.222347,20.041344,19.93573,19.502714,19.966408,19.869286,19.775135,0.16278435,0.14536034,0.32683042,0.39199698,0.13784821,0.06104948,0.11674269,0.044440784,0.037005495,0.057365134,0.11548288,0.081927605,0.61257863
